codigo_ibge,UF-Município,anomes_s,qtd_pes_pob,qtd_pes_baixa_renda,qtd_pes_acima_meio_sm,total,pop. IBGE 2024,% no cad unico,% pobreza
421600,Sc-Sao Carlos,202503,512,566,820,1898,10.460,"18,15%","4,89%"
421605,Sc-Sao Cristovao do Sul,202503,510,775,764,2049,6.389,"32,07%","7,98%"
421610,Sc-Sao Domingos,202503,860,934,1061,2855,9.356,"30,52%","9,19%"
421620,Sc-Sao Francisco do Sul,202503,4477,4345,3876,12698,55.784,"22,76%","8,03%"
421625,Sc-Sao Joao do Oeste,202503,84,118,209,411,6.446,"6,38%","1,30%"
421630,Sc-Sao Joao Batista,202503,1814,3446,4015,9275,34.733,"26,70%","5,22%"
421635,Sc-Sao Joao do Itaperiu,202503,529,438,669,1636,4.732,"34,57%","11,18%"
421640,Sc-Sao Joao do Sul,202503,1356,581,618,2555,9.126,"28,00%","14,86%"
421650,Sc-Sao Joaquim,202503,2750,3392,3128,9270,26.852,"34,52%","10,24%"
421660,Sc-Sao Jose,202503,17342,14454,14664,46460,289.949,"16,02%","5,98%"
421670,Sc-Sao Jose do Cedro,202503,811,897,1310,3018,14.491,"20,83%","5,60%"
421680,Sc-Sao Jose do Cerrito,202503,2278,1294,1196,4768,8.755,"54,46%","26,02%"
421690,Sc-Sao Lourenco do Oeste,202503,1002,1985,2175,5162,25.770,"20,03%","3,89%"
421700,Sc-Sao Ludgero,202503,319,796,953,2068,14.211,"14,55%","2,24%"
421710,Sc-Sao Martinho,202503,147,188,333,668,3.501,"19,08%","4,20%"
421715,Sc-Sao Miguel da Boa Vista,202503,181,151,372,704,1.788,"39,37%","10,12%"
421720,Sc-Sao Miguel D Oeste,202503,1931,2266,3377,7574,46.969,"16,13%","4,11%"
421725,Sc-Sao Pedro de Alcantara,202503,211,253,458,922,6.076,"15,17%","3,47%"
421730,Sc-Saudades,202503,374,572,1229,2175,10.680,"20,37%","3,50%"
421740,Sc-Schroeder,202503,430,1064,1241,2735,21.273,"12,86%","2,02%"
421750,Sc-Seara,202503,596,932,1346,2874,19.241,"14,94%","3,10%"
421755,Sc-Serra Alta,202503,112,149,270,531,3.367,"15,77%","3,33%"
421760,Sc-Sideropolis,202503,866,1055,1610,3531,14.087,"25,07%","6,15%"
421770,Sc-Sombrio,202503,2661,2895,2574,8130,31.397,"25,89%","8,48%"
421775,Sc-Sul Brasil,202503,194,161,288,643,2.894,"22,22%","6,70%"
421780,Sc-Taio,202503,1032,1157,1149,3338,18.808,"17,75%","5,49%"
421790,Sc-Tangara,202503,518,776,1680,2974,8.189,"36,32%","6,33%"
421795,Sc-Tigrinhos,202503,166,233,521,920,2.480,"37,10%","6,69%"
421800,Sc-Tijucas,202503,3860,3876,4660,12396,56.674,"21,87%","6,81%"
421810,Sc-Timbe do Sul,202503,555,538,677,1770,5.495,"32,21%","10,10%"
421820,Sc-Timbo,202503,751,1444,2230,4425,48.903,"9,05%","1,54%"
421825,Sc-Timbo Grande,202503,2351,1154,999,4504,7.503,"60,03%","31,33%"
421830,Sc-Tres Barras,202503,2001,2751,2615,7367,20.373,"36,16%","9,82%"
421835,Sc-Treviso,202503,338,156,241,735,3.895,"18,87%","8,68%"
421840,Sc-Treze de Maio,202503,323,670,645,1638,7.585,"21,60%","4,26%"
421850,Sc-Treze Tilias,202503,312,528,596,1436,9.308,"15,43%","3,35%"
421860,Sc-Trombudo Central,202503,111,194,327,632,7.532,"8,39%","1,47%"
421870,Sc-Tubarao,202503,6617,5613,7140,19370,115.495,"16,77%","5,73%"
421875,Sc-Tunapolis,202503,86,325,849,1260,5.054,"24,93%","1,70%"
421880,Sc-Turvo,202503,506,877,906,2289,13.492,"16,97%","3,75%"
421885,Sc-Uniao do Oeste,202503,73,269,466,808,2.801,"28,85%","2,61%"
421890,Sc-Urubici,202503,1981,896,1025,3902,11.048,"35,32%","17,93%"
421895,Sc-Urupema,202503,634,363,285,1282,2.735,"46,87%","23,18%"
421900,Sc-Urussanga,202503,807,970,1572,3349,21.395,"15,65%","3,77%"
421910,Sc-Vargeao,202503,140,473,716,1329,3.716,"35,76%","3,77%"
421915,Sc-Vargem,202503,228,346,576,1150,2.632,"43,69%","8,66%"
421917,Sc-Vargem Bonita,202503,412,435,863,1710,4.615,"37,05%","8,93%"
421920,Sc-Vidal Ramos,202503,351,502,551,1404,6.275,"22,37%","5,59%"
421930,Sc-Videira,202503,2112,3631,5339,11082,58.299,"19,01%","3,62%"
421935,Sc-Vitor Meireles,202503,497,503,365,1365,5.492,"24,85%","9,05%"
421940,Sc-Witmarsum,202503,142,323,715,1180,4.451,"26,51%","3,19%"
421950,Sc-Xanxere,202503,1980,3331,4477,9788,54.194,"18,06%","3,65%"
421960,Sc-Xavantina,202503,111,117,143,371,3.627,"10,23%","3,06%"
421970,Sc-Xaxim,202503,2621,1908,4188,8717,33.902,"25,71%","7,73%"
421985,Sc-Zortea,202503,323,308,396,1027,4.170,"24,63%","7,75%"
422000,Sc-Balneario Rincao,202503,2876,1582,1756,6214,17.226,"36,07%","16,70%"
430003,Rs-Acegua,202503,843,553,860,2256,4.253,"53,04%","19,82%"
430005,Rs-Agua Santa,202503,602,267,424,1293,4.000,"32,33%","15,05%"
430010,Rs-Agudo,202503,2296,1258,1391,4945,16.346,"30,25%","14,05%"
430020,Rs-Ajuricaba,202503,582,461,518,1561,6.848,"22,79%","8,50%"
430030,Rs-Alecrim,202503,1008,694,1781,3483,6.228,"55,92%","16,18%"
430040,Rs-Alegrete,202503,8759,7996,10788,27543,74.329,"37,06%","11,78%"
430045,Rs-Alegria,202503,661,376,564,1601,3.711,"43,14%","17,81%"
430047,Rs-Almirante Tamandare do Sul,202503,132,96,526,754,2.008,"37,55%","6,57%"
430050,Rs-Alpestre,202503,536,772,1096,2404,7.243,"33,19%","7,40%"
430055,Rs-Alto Alegre,202503,135,143,408,686,1.837,"37,34%","7,35%"
430057,Rs-Alto Feliz,202503,34,85,196,315,3.143,"10,02%","1,08%"
430060,Rs-Alvorada,202503,33867,21543,21520,76930,194.116,"39,63%","17,45%"
430063,Rs-Amaral Ferrador,202503,1304,480,426,2210,5.394,"40,97%","24,18%"
430064,Rs-Ametista do Sul,202503,1515,1012,1092,3619,7.822,"46,27%","19,37%"
430066,Rs-Andre da Rocha,202503,41,124,371,536,1.157,"46,33%","3,54%"
430070,Rs-Anta Gorda,202503,267,260,1304,1831,6.080,"30,12%","4,39%"
430080,Rs-Antonio Prado,202503,553,686,1359,2598,13.328,"19,49%","4,15%"
430085,Rs-Arambare,202503,944,626,1054,2624,4.211,"62,31%","22,42%"
430087,Rs-Ararica,202503,1008,963,1072,3043,8.794,"34,60%","11,46%"
430090,Rs-Aratiba,202503,240,396,804,1440,6.618,"21,76%","3,63%"
430100,Rs-Arroio do Meio,202503,1215,1168,4428,6811,22.490,"30,28%","5,40%"
430105,Rs-Arroio do Sal,202503,2269,1370,1796,5435,11.384,"47,74%","19,93%"
430107,Rs-Arroio do Padre,202503,102,175,338,615,2.651,"23,20%","3,85%"
430110,Rs-Arroio dos Ratos,202503,3637,1201,2118,6956,14.923,"46,61%","24,37%"
430120,Rs-Arroio do Tigre,202503,1237,1122,1619,3978,12.296,"32,35%","10,06%"
430130,Rs-Arroio Grande,202503,3898,2492,2824,9214,17.887,"51,51%","21,79%"
430140,Rs-Arvorezinha,202503,1170,957,1161,3288,10.545,"31,18%","11,10%"
430150,Rs-Augusto Pestana,202503,429,586,910,1925,7.302,"26,36%","5,88%"
430155,Rs-Aurea,202503,265,114,362,741,3.460,"21,42%","7,66%"
430160,Rs-Bage,202503,29810,12242,15779,57831,121.900,"47,44%","24,45%"
430163,Rs-Balneario Pinhal,202503,4464,1834,2743,9041,15.371,"58,82%","29,04%"
430165,Rs-Barao,202503,31,229,815,1075,6.489,"16,57%","0,48%"
430170,Rs-Barao de Cotegipe,202503,328,711,1663,2702,7.313,"36,95%","4,49%"
430175,Rs-Barao do Triunfo,202503,1229,574,522,2325,5.983,"38,86%","20,54%"
430180,Rs-Barracao,202503,672,597,779,2048,4.920,"41,63%","13,66%"
430185,Rs-Barra do Guarita,202503,312,510,1126,1948,3.230,"60,31%","9,66%"
430187,Rs-Barra do Quarai,202503,1264,455,634,2353,4.337,"54,25%","29,14%"
430190,Rs-Barra do Ribeiro,202503,1947,1315,1216,4478,12.475,"35,90%","15,61%"
430192,Rs-Barra do Rio Azul,202503,37,94,301,432,1.724,"25,06%","2,15%"
430195,Rs-Barra Funda,202503,49,187,1244,1480,2.555,"57,93%","1,92%"
430200,Rs-Barros Cassal,202503,748,1753,1195,3696,9.442,"39,14%","7,92%"
430205,Rs-Benjamin Constant do Sul,202503,1025,223,311,1559,2.120,"73,54%","48,35%"
430210,Rs-Bento Goncalves,202503,3924,7480,13788,25192,127.775,"19,72%","3,07%"
430215,Rs-Boa Vista das Missoes,202503,317,268,518,1103,1.969,"56,02%","16,10%"
430220,Rs-Boa Vista do Burica,202503,321,445,1157,1923,7.125,"26,99%","4,51%"
430222,Rs-Boa Vista do Cadeado,202503,196,229,439,864,2.271,"38,04%","8,63%"
430223,Rs-Boa Vista do Incra,202503,401,240,254,895,2.315,"38,66%","17,32%"
430225,Rs-Boa Vista do Sul,202503,54,27,44,125,2.815,"4,44%","1,92%"
430230,Rs-Bom Jesus,202503,3585,1516,1739,6840,11.431,"59,84%","31,36%"
430235,Rs-Bom Principio,202503,308,621,909,1838,13.650,"13,47%","2,26%"
430237,Rs-Bom Progresso,202503,529,334,610,1473,2.134,"69,03%","24,79%"
430240,Rs-Bom Retiro do Sul,202503,936,993,2381,4310,12.578,"34,27%","7,44%"
430245,Rs-Boqueirao do Leao,202503,1153,539,619,2311,6.215,"37,18%","18,55%"
430250,Rs-Bossoroca,202503,1040,878,1075,2993,5.988,"49,98%","17,37%"
430258,Rs-Bozano,202503,132,133,170,435,2.195,"19,82%","6,01%"
430260,Rs-Braga,202503,814,454,804,2072,3.326,"62,30%","24,47%"
430265,Rs-Brochier,202503,272,326,247,845,5.079,"16,64%","5,36%"
430270,Rs-Butia,202503,4403,1856,2477,8736,19.433,"44,95%","22,66%"
430280,Rs-Cacapava do Sul,202503,5763,3102,4614,13479,33.508,"40,23%","17,20%"
430290,Rs-Cacequi,202503,3355,1030,1268,5653,11.324,"49,92%","29,63%"
430300,Rs-Cachoeira do Sul,202503,13680,7520,9867,31067,82.250,"37,77%","16,63%"
430310,Rs-Cachoeirinha,202503,18560,12081,20724,51365,141.303,"36,35%","13,13%"
430320,Rs-Cacique Doble,202503,786,647,1035,2468,4.694,"52,58%","16,74%"
430330,Rs-Caibate,202503,476,410,1057,1943,4.797,"40,50%","9,92%"
430340,Rs-Caicara,202503,935,292,666,1893,4.933,"38,37%","18,95%"
430350,Rs-Camaqua,202503,10546,6290,7318,24154,63.959,"37,76%","16,49%"
430355,Rs-Camargo,202503,169,243,959,1371,3.056,"44,86%","5,53%"
430360,Rs-Cambara do Sul,202503,735,764,1165,2664,6.492,"41,04%","11,32%"
430367,Rs-Campestre da Serra,202503,402,149,350,901,3.311,"27,21%","12,14%"
430370,Rs-Campina das Missoes,202503,218,303,1048,1569,6.001,"26,15%","3,63%"
430380,Rs-Campinas do Sul,202503,500,451,1157,2108,5.390,"39,11%","9,28%"
430390,Rs-Campo Bom,202503,1745,4959,6838,13542,64.704,"20,93%","2,70%"
430400,Rs-Campo Novo,202503,950,610,918,2478,5.068,"48,90%","18,75%"
430410,Rs-Campos Borges,202503,817,324,517,1658,3.693,"44,90%","22,12%"
430420,Rs-Candelaria,202503,4280,2449,3257,9986,29.783,"33,53%","14,37%"
430430,Rs-Candido Godoi,202503,137,364,739,1240,6.421,"19,31%","2,13%"
430435,Rs-Candiota,202503,2181,1469,2147,5797,10.992,"52,74%","19,84%"
430440,Rs-Canela,202503,6691,4187,5362,16240,50.613,"32,09%","13,22%"
430450,Rs-Cangucu,202503,10281,5425,6126,21832,50.998,"42,81%","20,16%"
430460,Rs-Canoas,202503,57474,35193,70214,162881,359.554,"45,30%","15,98%"
430461,Rs-Canudos do Vale,202503,123,92,437,652,1.687,"38,65%","7,29%"
430462,Rs-Capao Bonito do Sul,202503,243,248,470,961,1.769,"54,32%","13,74%"
430463,Rs-Capao da Canoa,202503,9069,8010,8994,26073,66.012,"39,50%","13,74%"
430465,Rs-Capao do Cipo,202503,700,274,622,1596,3.186,"50,09%","21,97%"
430466,Rs-Capao do Leao,202503,7356,3267,4251,14874,27.389,"54,31%","26,86%"
430467,Rs-Capivari do Sul,202503,556,379,549,1484,4.079,"36,38%","13,63%"
430468,Rs-Capela de Santana,202503,2287,970,1388,4645,11.416,"40,69%","20,03%"
430469,Rs-Capitao,202503,142,207,1630,1979,2.991,"66,17%","4,75%"
430470,Rs-Carazinho,202503,4333,6428,7590,18351,63.638,"28,84%","6,81%"
430471,Rs-Caraa,202503,1247,635,670,2552,7.553,"33,79%","16,51%"
430480,Rs-Carlos Barbosa,202503,440,750,1050,2240,31.528,"7,10%","1,40%"
430485,Rs-Carlos Gomes,202503,119,150,328,597,1.387,"43,04%","8,58%"
430490,Rs-Casca,202503,389,454,1017,1860,9.689,"19,20%","4,01%"
430495,Rs-Caseiros,202503,496,316,531,1343,3.064,"43,83%","16,19%"
430500,Rs-Catuipe,202503,1017,930,1053,3000,8.840,"33,94%","11,50%"
430510,Rs-Caxias do Sul,202503,27482,27747,29109,84338,479.256,"17,60%","5,73%"
430511,Rs-Centenario,202503,119,260,670,1049,2.779,"37,75%","4,28%"
430512,Rs-Cerrito,202503,1082,843,746,2671,5.915,"45,16%","18,29%"
430513,Rs-Cerro Branco,202503,652,374,1242,2268,3.865,"58,68%","16,87%"
430515,Rs-Cerro Grande,202503,459,294,596,1349,2.429,"55,54%","18,90%"
430517,Rs-Cerro Grande do Sul,202503,2031,1102,1365,4498,9.343,"48,14%","21,74%"
430520,Rs-Cerro Largo,202503,647,1106,2025,3778,14.009,"26,97%","4,62%"
430530,Rs-Chapada,202503,533,739,2288,3560,9.748,"36,52%","5,47%"
430535,Rs-Charqueadas,202503,4231,2933,4528,11692,36.109,"32,38%","11,72%"
430537,Rs-Charrua,202503,884,304,346,1534,2.807,"54,65%","31,49%"
430540,Rs-Chiapeta,202503,415,490,883,1788,3.992,"44,79%","10,40%"
430543,Rs-Chui,202503,890,906,961,2757,6.405,"43,04%","13,90%"
430544,Rs-Chuvisca,202503,560,722,904,2186,4.686,"46,65%","11,95%"
430545,Rs-Cidreira,202503,3578,2083,2210,7871,17.538,"44,88%","20,40%"
430550,Rs-Ciriaco,202503,390,389,636,1415,4.215,"33,57%","9,25%"
430558,Rs-Colinas,202503,106,99,332,537,2.474,"21,71%","4,28%"
430560,Rs-Colorado,202503,90,250,535,875,3.319,"26,36%","2,71%"
430570,Rs-Condor,202503,797,428,857,2082,6.539,"31,84%","12,19%"
430580,Rs-Constantina,202503,994,736,706,2436,10.623,"22,93%","9,36%"
430583,Rs-Coqueiro Baixo,202503,39,69,510,618,1.311,"47,14%","2,97%"
430585,Rs-Coqueiros do Sul,202503,125,161,387,673,2.251,"29,90%","5,55%"
430587,Rs-Coronel Barros,202503,200,172,349,721,2.892,"24,93%","6,92%"
430590,Rs-Coronel Bicaco,202503,1400,1011,1369,3780,6.230,"60,67%","22,47%"
430593,Rs-Coronel Pilar,202503,25,51,88,164,1.638,"10,01%","1,53%"
430595,Rs-Cotipora,202503,52,202,1061,1315,3.926,"33,49%","1,32%"
430597,Rs-Coxilha,202503,194,303,864,1361,2.719,"50,06%","7,13%"
430600,Rs-Crissiumal,202503,607,1625,3853,6085,13.127,"46,35%","4,62%"
430605,Rs-Cristal,202503,1665,1107,1463,4235,7.454,"56,82%","22,34%"
430607,Rs-Cristal do Sul,202503,633,370,872,1875,2.746,"68,28%","23,05%"
430610,Rs-Cruz Alta,202503,7449,4690,5443,17582,60.486,"29,07%","12,32%"
430613,Rs-Cruzaltense,202503,61,112,499,672,1.655,"40,60%","3,69%"
430620,Rs-Cruzeiro do Sul,202503,1007,958,2994,4959,12.571,"39,45%","8,01%"
430630,Rs-David Canabarro,202503,195,266,949,1410,4.403,"32,02%","4,43%"
430632,Rs-Derrubadas,202503,203,236,847,1286,2.797,"45,98%","7,26%"
430635,Rs-Dezesseis de Novembro,202503,630,283,600,1513,2.544,"59,47%","24,76%"
430637,Rs-Dilermando de Aguiar,202503,684,331,470,1485,2.859,"51,94%","23,92%"
430640,Rs-Dois Irmaos,202503,611,1194,1852,3657,31.769,"11,51%","1,92%"
430642,Rs-Dois Irmaos das Missoes,202503,296,381,865,1542,2.133,"72,29%","13,88%"
430645,Rs-Dois Lajeados,202503,94,116,249,459,3.158,"14,53%","2,98%"
430650,Rs-Dom Feliciano,202503,2768,1413,1234,5415,13.291,"40,74%","20,83%"
430655,Rs-Dom Pedro de Alcantara,202503,339,202,511,1052,2.617,"40,20%","12,95%"
430660,Rs-Dom Pedrito,202503,6807,3777,4689,15273,38.094,"40,09%","17,87%"
430670,Rs-Dona Francisca,202503,543,375,692,1610,3.136,"51,34%","17,32%"
430673,Rs-Doutor Mauricio Cardoso,202503,358,277,667,1302,4.542,"28,67%","7,88%"
430675,Rs-Doutor Ricardo,202503,79,126,747,952,1.925,"49,45%","4,10%"
430676,Rs-Eldorado do Sul,202503,11463,4998,9002,25463,40.954,"62,17%","27,99%"
430680,Rs-Encantado,202503,1379,1161,2674,5214,23.494,"22,19%","5,87%"
430690,Rs-Encruzilhada do Sul,202503,4994,2699,3102,10795,24.280,"44,46%","20,57%"
430692,Rs-Engenho Velho,202503,429,98,150,677,1.317,"51,40%","32,57%"
430693,Rs-Entre-Ijuis,202503,629,1051,1452,3132,9.364,"33,45%","6,72%"
430695,Rs-Entre Rios do Sul,202503,420,283,695,1398,2.731,"51,19%","15,38%"
430697,Rs-Erebango,202503,766,338,503,1607,3.121,"51,49%","24,54%"
430700,Rs-Erechim,202503,6229,8510,13133,27872,109.497,"25,45%","5,69%"
430705,Rs-Ernestina,202503,209,222,418,849,3.097,"27,41%","6,75%"
430710,Rs-Herval,202503,2470,542,1518,4530,6.307,"71,82%","39,16%"
430720,Rs-Erval Grande,202503,912,562,1021,2495,5.029,"49,61%","18,13%"
430730,Rs-Erval Seco,202503,930,817,1399,3146,6.902,"45,58%","13,47%"
430740,Rs-Esmeralda,202503,543,533,1162,2238,3.264,"68,57%","16,64%"
430745,Rs-Esperanca do Sul,202503,748,302,484,1534,3.294,"46,57%","22,71%"
430750,Rs-Espumoso,202503,2484,1007,1770,5261,15.478,"33,99%","16,05%"
430755,Rs-Estacao,202503,460,254,594,1308,5.688,"23,00%","8,09%"
430760,Rs-Estancia Velha,202503,3159,2554,2810,8523,49.440,"17,24%","6,39%"
430770,Rs-Esteio,202503,11503,6406,12217,30126,78.181,"38,53%","14,71%"
430780,Rs-Estrela,202503,2969,2184,4616,9769,33.243,"29,39%","8,93%"
430781,Rs-Estrela Velha,202503,751,398,845,1994,3.120,"63,91%","24,07%"
430783,Rs-Eugenio de Castro,202503,325,251,485,1061,2.685,"39,52%","12,10%"
430786,Rs-Fagundes Varela,202503,34,42,87,163,2.620,"6,22%","1,30%"
430790,Rs-Farroupilha,202503,5580,4048,6008,15636,72.477,"21,57%","7,70%"
430800,Rs-Faxinal do Soturno,202503,1173,444,723,2340,6.846,"34,18%","17,13%"
430805,Rs-Faxinalzinho,202503,507,153,390,1050,2.572,"40,82%","19,71%"
430807,Rs-Fazenda Vilanova,202503,527,520,889,1936,4.399,"44,01%","11,98%"
430810,Rs-Feliz,202503,360,685,1431,2476,13.979,"17,71%","2,58%"
430820,Rs-Flores da Cunha,202503,1040,1356,2570,4966,31.973,"15,53%","3,25%"
430825,Rs-Floriano Peixoto,202503,110,125,431,666,1.694,"39,32%","6,49%"
430830,Rs-Fontoura Xavier,202503,3091,1315,2133,6539,9.721,"67,27%","31,80%"
430840,Rs-Formigueiro,202503,1451,616,1265,3332,6.533,"51,00%","22,21%"
430843,Rs-Forquetinha,202503,58,215,697,970,2.441,"39,74%","2,38%"
430845,Rs-Fortaleza dos Valos,202503,432,360,568,1360,4.569,"29,77%","9,46%"
430850,Rs-Frederico Westphalen,202503,2517,2362,3229,8108,33.684,"24,07%","7,47%"
430860,Rs-Garibaldi,202503,768,989,2254,4011,35.522,"11,29%","2,16%"
430865,Rs-Garruchos,202503,651,326,860,1837,2.729,"67,31%","23,85%"
430870,Rs-Gaurama,202503,187,458,1028,1673,5.780,"28,94%","3,24%"
430880,Rs-General Camara,202503,1606,855,1738,4199,7.751,"54,17%","20,72%"
430885,Rs-Gentil,202503,124,147,390,661,1.783,"37,07%","6,95%"
430890,Rs-Getulio Vargas,202503,834,1153,1640,3627,16.950,"21,40%","4,92%"
430900,Rs-Girua,202503,3387,1605,3156,8148,16.282,"50,04%","20,80%"
430905,Rs-Glorinha,202503,818,877,1235,2930,7.842,"37,36%","10,43%"
430910,Rs-Gramado,202503,2685,2272,2495,7452,41.621,"17,90%","6,45%"
430912,Rs-Gramado dos Loureiros,202503,590,454,778,1822,2.049,"88,92%","28,79%"
430915,Rs-Gramado Xavier,202503,463,578,814,1855,3.356,"55,27%","13,80%"
430920,Rs-Gravatai,202503,41178,22266,27664,91108,275.294,"33,09%","14,96%"
430925,Rs-Guabiju,202503,60,59,146,265,1.442,"18,38%","4,16%"
430930,Rs-Guaiba,202503,17893,8997,15848,42738,95.956,"44,54%","18,65%"
430940,Rs-Guapore,202503,1603,1326,1673,4602,26.138,"17,61%","6,13%"
430950,Rs-Guarani das Missoes,202503,710,508,858,2076,7.553,"27,49%","9,40%"
430955,Rs-Harmonia,202503,146,211,1081,1438,5.524,"26,03%","2,64%"
430957,Rs-Herveiras,202503,426,219,128,773,2.608,"29,64%","16,33%"
430960,Rs-Horizontina,202503,1041,1081,2185,4307,19.246,"22,38%","5,41%"
430965,Rs-Hulha Negra,202503,2250,836,1353,4439,6.102,"72,75%","36,87%"
430970,Rs-Humaita,202503,329,309,753,1391,4.774,"29,14%","6,89%"
430975,Rs-Ibarama,202503,397,676,488,1561,3.793,"41,15%","10,47%"
430980,Rs-Ibiaca,202503,489,349,434,1272,4.618,"27,54%","10,59%"
430990,Rs-Ibiraiaras,202503,701,558,661,1920,6.830,"28,11%","10,26%"
430995,Rs-Ibirapuita,202503,594,364,634,1592,3.793,"41,97%","15,66%"
431000,Rs-Ibiruba,202503,526,1276,3080,4882,22.082,"22,11%","2,38%"
431010,Rs-Igrejinha,202503,3944,3294,5960,13198,34.763,"37,97%","11,35%"
431020,Rs-Ijui,202503,8188,6005,10659,24852,87.775,"28,31%","9,33%"
431030,Rs-Ilopolis,202503,194,369,509,1072,4.245,"25,25%","4,57%"
431033,Rs-Imbe,202503,4559,3705,4787,13051,27.931,"46,73%","16,32%"
431036,Rs-Imigrante,202503,83,165,564,812,3.148,"25,79%","2,64%"
431040,Rs-Independencia,202503,1174,508,1126,2808,6.558,"42,82%","17,90%"
431041,Rs-Inhacora,202503,370,276,444,1090,2.049,"53,20%","18,06%"
431043,Rs-Ipe,202503,383,289,191,863,5.496,"15,70%","6,97%"
431046,Rs-Ipiranga do Sul,202503,27,65,201,293,1.750,"16,74%","1,54%"
431050,Rs-Irai,202503,1386,990,1316,3692,7.624,"48,43%","18,18%"
431053,Rs-Itaara,202503,575,629,956,2160,5.706,"37,85%","10,08%"
431055,Rs-Itacurubi,202503,826,364,605,1795,3.042,"59,01%","27,15%"
431057,Rs-Itapuca,202503,134,262,355,751,1.967,"38,18%","6,81%"
431060,Rs-Itaqui,202503,6746,4138,5666,16550,36.830,"44,94%","18,32%"
431065,Rs-Itati,202503,542,312,565,1419,2.695,"52,65%","20,11%"
431070,Rs-Itatiba do Sul,202503,292,337,697,1326,3.249,"40,81%","8,99%"
431075,Rs-Ivora,202503,182,179,450,811,1.964,"41,29%","9,27%"
431080,Rs-Ivoti,202503,618,868,1175,2661,23.533,"11,31%","2,63%"
431085,Rs-Jaboticaba,202503,490,591,1368,2449,3.850,"63,61%","12,73%"
431087,Rs-Jacuizinho,202503,604,324,458,1386,2.070,"66,96%","29,18%"
431090,Rs-Jacutinga,202503,126,265,691,1082,3.401,"31,81%","3,70%"
431100,Rs-Jaguarao,202503,5434,2770,3463,11667,27.406,"42,57%","19,83%"
431110,Rs-Jaguari,202503,1796,805,1427,4028,10.779,"37,37%","16,66%"
431112,Rs-Jaquirana,202503,1080,402,421,1903,3.755,"50,68%","28,76%"
431113,Rs-Jari,202503,764,464,507,1735,3.414,"50,82%","22,38%"
431115,Rs-Joia,202503,1673,772,1016,3461,7.305,"47,38%","22,90%"
431120,Rs-Julio de Castilhos,202503,3075,1959,2956,7990,18.557,"43,06%","16,57%"
431123,Rs-Lagoa Bonita do Sul,202503,330,331,469,1130,2.287,"49,41%","14,43%"
431125,Rs-Lagoao,202503,1988,627,1107,3722,5.429,"68,56%","36,62%"
431127,Rs-Lagoa dos Tres Cantos,202503,87,101,618,806,1.779,"45,31%","4,89%"
431130,Rs-Lagoa Vermelha,202503,4128,2613,2988,9729,28.617,"34,00%","14,42%"
431140,Rs-Lajeado,202503,4920,5818,12920,23658,96.651,"24,48%","5,09%"
431142,Rs-Lajeado do Bugre,202503,840,384,626,1850,2.660,"69,55%","31,58%"
431150,Rs-Lavras do Sul,202503,1593,741,881,3215,7.294,"44,08%","21,84%"
431160,Rs-Liberato Salzano,202503,724,600,1216,2540,4.854,"52,33%","14,92%"
431162,Rs-Lindolfo Collor,202503,713,434,817,1964,6.409,"30,64%","11,12%"
431164,Rs-Linha Nova,202503,39,84,379,502,1.720,"29,19%","2,27%"
431170,Rs-Machadinho,202503,366,555,503,1424,5.864,"24,28%","6,24%"
431171,Rs-Macambara,202503,1590,384,580,2554,4.487,"56,92%","35,44%"
431173,Rs-Mampituba,202503,647,366,368,1381,3.201,"43,14%","20,21%"
431175,Rs-Manoel Viana,202503,1219,881,1639,3739,6.917,"54,06%","17,62%"
431177,Rs-Maquine,202503,1473,695,982,3150,7.588,"41,51%","19,41%"
431179,Rs-Marata,202503,133,122,593,848,2.521,"33,64%","5,28%"
431180,Rs-Marau,202503,2877,2420,4153,9450,46.656,"20,25%","6,17%"
431190,Rs-Marcelino Ramos,202503,229,430,1239,1898,4.389,"43,24%","5,22%"
431198,Rs-Mariana Pimentel,202503,704,414,258,1376,4.003,"34,37%","17,59%"
431200,Rs-Mariano Moro,202503,109,146,654,909,1.888,"48,15%","5,77%"
431205,Rs-Marques de Souza,202503,175,292,1102,1569,4.050,"38,74%","4,32%"
431210,Rs-Mata,202503,733,563,546,1842,4.786,"38,49%","15,32%"
431213,Rs-Mato Castelhano,202503,360,363,597,1320,2.610,"50,57%","13,79%"
